country,continent,year,life_exp,hdi_index,co2_consump,gdp,services,Suicide_mortality_rate(per 100000),income_Level,Country_Code,Unemployment_Rate
Tunisia,Africa,2005,75.4,0.688,2.21,3130.0,49.1,3.7,Lower middle income,TUN,12.87
Tunisia,Africa,2006,75.5,0.694,2.22,3270.0,48.3,3.7,Lower middle income,TUN,12.51
Tunisia,Africa,2007,75.7,0.7,2.3,3450.0,48.4,3.6,Lower middle income,TUN,12.36
Tunisia,Africa,2008,75.9,0.707,2.34,3560.0,48.5,3.5,Lower middle income,TUN,12.44
Tunisia,Africa,2009,76.0,0.709,2.31,3630.0,49.2,3.5,Lower middle income,TUN,13.29
Tunisia,Africa,2010,76.2,0.716,2.55,3720.0,48.6,3.5,Lower middle income,TUN,13.05
Tunisia,Africa,2011,76.2,0.718,2.38,3610.0,49.9,3.4,Lower middle income,TUN,18.33
Tunisia,Africa,2012,76.5,0.72,2.43,3720.0,49.8,3.4,Lower middle income,TUN,17.63
Tunisia,Africa,2013,76.7,0.723,2.45,3790.0,51.3,3.3,Lower middle income,TUN,15.93
Tunisia,Africa,2014,76.8,0.726,2.52,3860.0,51.6,3.2,Lower middle income,TUN,15.06
Tunisia,Africa,2015,77.0,0.729,2.62,3860.0,52.2,3.1,Lower middle income,TUN,15.16
Tunisia,Africa,2016,77.2,0.731,2.57,3870.0,51.9,3.1,Lower middle income,TUN,15.56
Tunisia,Africa,2017,77.3,0.734,2.67,3900.0,52.0,3.1,Lower middle income,TUN,15.33
Tunisia,Africa,2018,77.5,0.738,2.73,3950.0,52.3,3.2,Lower middle income,TUN,15.46
Turkey,Asia,2000,74.7,0.66,3.64,6540.0,45.1,4.0,Upper middle income,TUR,6.5
Turkey,Asia,2001,75.0,0.666,3.33,6080.0,46.3,3.6,Upper middle income,TUR,8.38
Turkey,Asia,2002,75.2,0.677,3.39,6370.0,46.8,3.2,Upper middle income,TUR,10.36
Turkey,Asia,2003,75.7,0.684,3.58,6640.0,47.5,3.1,Upper middle income,TUR,10.54
Turkey,Asia,2004,76.3,0.69,3.65,7190.0,48.0,3.0,Upper middle income,TUR,10.84
Turkey,Asia,2005,76.8,0.696,3.89,7740.0,48.6,2.8,Upper middle income,TUR,10.64
Turkey,Asia,2006,77.0,0.704,4.1,8170.0,49.2,2.7,Upper middle income,TUR,8.72
Turkey,Asia,2007,77.1,0.712,4.5,8480.0,49.8,2.5,Upper middle income,TUR,8.87
Turkey,Asia,2008,77.0,0.714,4.4,8450.0,50.7,2.4,Upper middle income,TUR,9.71
Turkey,Asia,2009,76.8,0.72,4.43,7940.0,51.7,2.4,Upper middle income,TUR,12.55
Turkey,Asia,2010,76.7,0.739,4.35,8490.0,50.1,2.4,Upper middle income,TUR,10.66
Turkey,Asia,2011,76.8,0.753,4.63,9300.0,49.4,2.2,Upper middle income,TUR,8.8
Turkey,Asia,2012,77.0,0.765,4.74,9590.0,50.4,2.2,Upper middle income,TUR,8.15
Turkey,Asia,2013,77.0,0.785,4.55,10200.0,50.7,2.3,Upper middle income,TUR,8.73
Turkey,Asia,2014,77.1,0.796,4.69,10500.0,51.1,2.3,Upper middle income,TUR,9.88
Turkey,Asia,2015,77.4,0.801,4.86,11000.0,52.4,2.3,Upper middle income,TUR,10.24
Turkey,Asia,2016,77.5,0.808,5.03,11200.0,53.7,2.3,Upper middle income,TUR,10.84
Turkey,Asia,2017,77.8,0.814,5.25,11800.0,54.1,2.3,Upper middle income,TUR,10.82
Turkey,Asia,2018,78.1,0.817,5.2,12000.0,54.9,2.3,Upper middle income,TUR,10.89
Uganda,Africa,2000,49.6,0.404,0.0593,515.0,22.2,10.2,Low income,UGA,3.03
Uganda,Africa,2001,50.3,0.412,0.0602,525.0,22.6,9.8,Low income,UGA,3.27
Uganda,Africa,2002,51.0,0.427,0.06,553.0,23.1,9.4,Low income,UGA,3.5
Uganda,Africa,2003,51.8,0.436,0.0607,570.0,23.5,9.4,Low income,UGA,3.6
Uganda,Africa,2004,52.6,0.436,0.0627,590.0,23.7,9.5,Low income,UGA,2.75
Uganda,Africa,2005,53.9,0.444,0.0761,608.0,23.9,9.7,Low income,UGA,1.9
Uganda,Africa,2006,55.5,0.456,0.0865,653.0,24.3,9.4,Low income,UGA,2.29
Uganda,Africa,2007,56.5,0.466,0.0956,685.0,24.6,8.0,Low income,UGA,2.73
Uganda,Africa,2008,57.6,0.479,0.1,722.0,24.9,7.1,Low income,UGA,3.15
Uganda,Africa,2009,58.5,0.487,0.103,747.0,25.1,6.8,Low income,UGA,3.6
Uganda,Africa,2010,59.3,0.498,0.116,764.0,25.3,6.3,Low income,UGA,3.59
Uganda,Africa,2011,60.4,0.504,0.122,810.0,25.6,6.3,Low income,UGA,3.51
Uganda,Africa,2012,61.4,0.507,0.112,815.0,25.8,5.7,Low income,UGA,3.55
Uganda,Africa,2013,62.4,0.513,0.117,817.0,21.1,5.2,Low income,UGA,1.91
Uganda,Africa,2014,63.2,0.519,0.123,831.0,20.8,4.8,Low income,UGA,1.91
Uganda,Africa,2015,63.9,0.525,0.133,844.0,20.9,4.7,Low income,UGA,1.91
Uganda,Africa,2016,64.0,0.529,0.136,852.0,20.9,4.7,Low income,UGA,1.92
Uganda,Africa,2017,65.0,0.532,0.137,852.0,20.7,4.4,Low income,UGA,1.93
Uganda,Africa,2018,65.7,0.538,0.135,872.0,21.0,4.4,Low income,UGA,1.92
Ukraine,Europe,2000,68.0,0.694,5.85,1820.0,49.0,39.1,Lower middle income,UKR,11.71
Ukraine,Europe,2001,68.2,0.708,6.28,2010.0,49.5,36.7,Lower middle income,UKR,11.06
Ukraine,Europe,2002,68.1,0.717,6.17,2130.0,50.0,36.0,Lower middle income,UKR,10.14
Ukraine,Europe,2003,68.3,0.725,6.46,2350.0,50.6,34.5,Lower middle income,UKR,9.06
Ukraine,Europe,2004,68.0,0.732,6.58,2660.0,51.1,33.8,Lower middle income,UKR,8.59
Ukraine,Europe,2005,67.8,0.738,6.68,2760.0,51.5,33.8,Lower middle income,UKR,7.18
Ukraine,Europe,2006,68.4,0.744,7.14,2980.0,52.0,30.8,Lower middle income,UKR,6.81
Ukraine,Europe,2007,68.1,0.751,7.26,3230.0,52.5,31.5,Lower middle income,UKR,6.35
Ukraine,Europe,2008,68.3,0.755,7.06,3320.0,52.9,30.9,Lower middle income,UKR,6.36
Ukraine,Europe,2009,70.0,0.749,6.04,2840.0,53.2,26.3,Lower middle income,UKR,8.84
Ukraine,Europe,2010,70.8,0.755,6.43,2970.0,54.0,24.5,Lower middle income,UKR,8.1
Ukraine,Europe,2011,71.5,0.76,6.76,3140.0,54.0,23.0,Lower middle income,UKR,7.85
Ukraine,Europe,2012,71.6,0.764,6.69,3150.0,54.2,23.1,Lower middle income,UKR,7.53
Ukraine,Europe,2013,71.8,0.767,6.57,3160.0,55.2,22.6,Lower middle income,UKR,7.17
Ukraine,Europe,2014,71.7,0.771,5.71,3120.0,59.1,24.4,Lower middle income,UKR,9.27
Ukraine,Europe,2015,72.5,0.765,4.99,2830.0,60.1,21.6,Lower middle income,UKR,9.14
Ukraine,Europe,2016,72.9,0.768,5.24,2900.0,60.2,21.4,Lower middle income,UKR,9.35
Ukraine,Europe,2017,73.8,0.771,5.02,2990.0,60.3,20.6,Lower middle income,UKR,9.5
Ukraine,Europe,2018,73.9,0.774,5.09,3110.0,61.0,21.9,Lower middle income,UKR,8.8
United Arab Emirates,Asia,2000,69.1,0.782,35.7,60800.0,58.7,8.6,High income,ARE,2.25
United Arab Emirates,Asia,2001,69.2,0.787,30.5,58500.0,59.3,8.6,High income,ARE,2.49
United Arab Emirates,Asia,2002,69.4,0.792,24.1,56900.0,59.9,8.0,High income,ARE,2.65
United Arab Emirates,Asia,2003,69.3,0.798,28.5,58000.0,60.1,7.5,High income,ARE,2.75
United Arab Emirates,Asia,2004,69.1,0.803,27.5,58000.0,60.2,7.7,High income,ARE,2.91
United Arab Emirates,Asia,2005,69.2,0.809,25.0,53900.0,60.3,7.9,High income,ARE,3.12
United Arab Emirates,Asia,2006,69.5,0.814,23.0,51200.0,60.0,8.3,High income,ARE,2.94
United Arab Emirates,Asia,2007,70.0,0.819,21.6,45400.0,59.9,8.3,High income,ARE,2.87
United Arab Emirates,Asia,2008,70.4,0.821,21.7,40800.0,60.0,8.5,High income,ARE,2.74
United Arab Emirates,Asia,2009,70.6,0.819,20.9,34600.0,60.5,8.5,High income,ARE,2.68
United Arab Emirates,Asia,2010,70.8,0.82,18.3,32600.0,61.1,8.4,High income,ARE,2.48
United Arab Emirates,Asia,2011,71.0,0.826,18.9,33300.0,61.8,8.2,High income,ARE,2.3
United Arab Emirates,Asia,2012,71.2,0.832,23.8,34000.0,62.3,7.9,High income,ARE,2.18
United Arab Emirates,Asia,2013,71.6,0.838,23.7,35500.0,62.7,7.5,High income,ARE,2.04
United Arab Emirates,Asia,2014,73.0,0.847,24.2,37000.0,62.9,7.0,High income,ARE,1.91
United Arab Emirates,Asia,2015,73.2,0.859,20.7,38700.0,63.0,6.5,High income,ARE,1.77
United Arab Emirates,Asia,2016,73.4,0.864,21.7,39400.0,63.3,6.0,High income,ARE,1.64
United Arab Emirates,Asia,2017,73.5,0.881,21.1,39800.0,63.8,5.6,High income,ARE,2.46
United Arab Emirates,Asia,2018,73.7,0.889,21.4,39700.0,63.9,6.0,High income,ARE,2.35
United Kingdom,Europe,2000,78.0,0.874,9.63,38500.0,73.3,8.6,High income,GBR,5.56
United Kingdom,Europe,2001,78.3,0.878,9.75,39300.0,74.0,8.3,High income,GBR,4.7
United Kingdom,Europe,2002,78.5,0.881,9.45,40000.0,74.7,8.3,High income,GBR,5.04
United Kingdom,Europe,2003,78.6,0.885,9.6,41200.0,75.4,7.9,High income,GBR,4.81
United Kingdom,Europe,2004,79.0,0.892,9.58,41900.0,76.4,8.2,High income,GBR,4.59
United Kingdom,Europe,2005,79.3,0.897,9.46,42800.0,76.4,7.9,High income,GBR,4.75
United Kingdom,Europe,2006,79.5,0.896,9.33,43700.0,76.6,7.8,High income,GBR,5.35
United Kingdom,Europe,2007,79.8,0.899,9.1,44300.0,76.4,7.6,High income,GBR,5.26
United Kingdom,Europe,2008,80.0,0.903,8.77,43900.0,76.9,8.1,High income,GBR,5.62
United Kingdom,Europe,2009,80.3,0.906,7.87,41700.0,79.3,8.0,High income,GBR,7.54
United Kingdom,Europe,2010,80.6,0.912,8.07,42300.0,79.6,7.8,High income,GBR,7.79
United Kingdom,Europe,2011,80.8,0.906,7.34,42500.0,79.6,8.3,High income,GBR,8.04
United Kingdom,Europe,2012,80.9,0.904,7.56,42800.0,79.7,8.2,High income,GBR,7.88
United Kingdom,Europe,2013,81.0,0.921,7.36,43400.0,80.1,8.8,High income,GBR,7.52
United Kingdom,Europe,2014,81.1,0.925,6.71,44300.0,79.8,8.6,High income,GBR,6.11
United Kingdom,Europe,2015,81.0,0.923,6.42,45000.0,80.2,8.8,High income,GBR,5.3
United Kingdom,Europe,2016,81.1,0.924,6.04,45500.0,80.4,8.5,High income,GBR,4.81
United Kingdom,Europe,2017,81.2,0.926,5.81,45900.0,80.6,8.2,High income,GBR,4.33
United Kingdom,Europe,2018,81.0,0.928,5.65,46200.0,80.8,8.1,High income,GBR,4.0
United States,North America,2000,77.0,0.886,21.3,48700.0,73.9,11.0,High income,USA,3.99
United States,North America,2001,77.1,0.889,20.7,48700.0,74.7,11.4,High income,USA,4.73
United States,North America,2002,77.2,0.891,20.7,49100.0,75.7,11.8,High income,USA,5.78
United States,North America,2003,77.3,0.894,20.7,50100.0,76.0,11.7,High income,USA,5.99
United States,North America,2004,77.7,0.897,20.9,51500.0,76.1,11.9,High income,USA,5.53
United States,North America,2005,77.7,0.9,20.8,52800.0,76.3,11.9,High income,USA,5.08
United States,North America,2006,78.0,0.903,20.3,53800.0,76.3,12.1,High income,USA,4.62
United States,North America,2007,78.2,0.906,20.4,54300.0,76.6,12.4,High income,USA,4.62
United States,North America,2008,78.4,0.911,19.5,53700.0,77.2,12.7,High income,USA,5.78
United States,North America,2009,78.6,0.912,17.9,51900.0,78.6,12.8,High income,USA,9.25
United States,North America,2010,78.9,0.916,18.5,52800.0,78.9,13.1,High income,USA,9.63
United States,North America,2011,78.9,0.919,17.9,53200.0,78.8,13.4,High income,USA,8.95
United States,North America,2012,79.0,0.92,17.1,54000.0,78.9,13.5,High income,USA,8.07
United States,North America,2013,79.1,0.918,17.5,54600.0,78.7,13.5,High income,USA,7.37
United States,North America,2014,79.1,0.92,17.5,55600.0,78.7,14.0,High income,USA,6.17
United States,North America,2015,79.0,0.921,16.9,56900.0,78.7,14.4,High income,USA,5.28
United States,North America,2016,78.9,0.922,16.4,57400.0,78.8,15.1,High income,USA,4.87
United States,North America,2017,79.0,0.924,16.2,58400.0,78.8,15.9,High income,USA,4.36
United States,North America,2018,79.0,0.925,16.6,59800.0,78.8,15.7,High income,USA,3.9
Uruguay,South America,2000,74.8,0.743,1.59,10100.0,65.8,16.0,High income,URY,12.63
Uruguay,South America,2001,75.0,0.747,1.51,9680.0,66.6,14.5,High income,URY,15.05
Uruguay,South America,2002,75.0,0.749,1.37,8930.0,67.6,19.8,High income,URY,16.65
Uruguay,South America,2003,75.0,0.752,1.36,9010.0,68.0,15.6,High income,URY,16.66
Uruguay,South America,2004,75.2,0.755,1.68,9460.0,68.1,15.3,High income,URY,12.98
Uruguay,South America,2005,75.5,0.758,1.73,10200.0,68.0,14.8,High income,URY,12.01
Uruguay,South America,2006,75.9,0.763,1.99,10600.0,68.1,15.5,High income,URY,10.84
Uruguay,South America,2007,75.7,0.765,1.79,11200.0,67.6,17.4,High income,URY,9.4
Uruguay,South America,2008,76.2,0.769,2.46,12000.0,67.9,15.1,High income,URY,8.03
Uruguay,South America,2009,76.5,0.775,2.37,12500.0,68.1,15.0,High income,URY,7.74
Uruguay,South America,2010,76.5,0.782,1.88,13400.0,67.0,16.0,High income,URY,7.16
Uruguay,South America,2011,76.4,0.789,2.27,14100.0,69.4,16.8,High income,URY,6.31
Uruguay,South America,2012,76.5,0.793,2.55,14500.0,70.3,17.8,High income,URY,6.45
Uruguay,South America,2013,76.8,0.8,2.21,15200.0,69.1,15.8,High income,URY,6.44
Uruguay,South America,2014,77.1,0.803,1.96,15600.0,69.9,17.4,High income,URY,6.55
Uruguay,South America,2015,77.1,0.806,1.94,15600.0,70.7,18.6,High income,URY,7.49
Uruguay,South America,2016,77.3,0.81,1.95,15800.0,71.7,21.1,High income,URY,7.84
Uruguay,South America,2017,77.3,0.814,1.95,16000.0,71.5,20.8,High income,URY,7.89
Uruguay,South America,2018,77.5,0.816,2.01,16000.0,72.4,21.2,High income,URY,8.34
Uzbekistan,Asia,2000,65.1,0.599,4.91,1200.0,39.5,10.1,Lower middle income,UZB,12.23
Uzbekistan,Asia,2001,65.1,0.607,4.9,1230.0,40.7,10.0,Lower middle income,UZB,11.2
Uzbekistan,Asia,2002,65.0,0.614,5.03,1260.0,41.8,9.7,Lower middle income,UZB,10.15
Uzbekistan,Asia,2003,64.9,0.619,4.91,1300.0,42.9,9.0,Lower middle income,UZB,9.11
Uzbekistan,Asia,2004,64.8,0.626,4.82,1380.0,44.0,8.6,Lower middle income,UZB,8.19
Uzbekistan,Asia,2005,64.5,0.633,4.43,1460.0,45.1,9.1,Lower middle income,UZB,7.09
Uzbekistan,Asia,2006,65.0,0.637,4.47,1550.0,46.2,8.8,Lower middle income,UZB,6.03
Uzbekistan,Asia,2007,65.3,0.649,4.39,1680.0,47.3,8.6,Lower middle income,UZB,4.99
Uzbekistan,Asia,2008,65.7,0.653,4.47,1800.0,48.4,8.5,Lower middle income,UZB,4.89
Uzbekistan,Asia,2009,66.2,0.66,3.8,1910.0,49.4,8.0,Lower middle income,UZB,5.0
Uzbekistan,Asia,2010,66.5,0.669,3.64,2000.0,50.5,8.1,Lower middle income,UZB,5.4
Uzbekistan,Asia,2011,66.6,0.676,3.9,2100.0,50.1,8.5,Lower middle income,UZB,5.0
Uzbekistan,Asia,2012,66.7,0.685,3.91,2220.0,50.6,8.9,Lower middle income,UZB,4.9
Uzbekistan,Asia,2013,67.0,0.692,3.43,2350.0,50.0,8.9,Lower middle income,UZB,4.9
Uzbekistan,Asia,2014,67.2,0.696,3.44,2480.0,49.6,9.0,Lower middle income,UZB,5.1
Uzbekistan,Asia,2015,67.3,0.701,3.31,2620.0,49.4,9.2,Lower middle income,UZB,5.2
Uzbekistan,Asia,2016,67.6,0.705,2.9,2730.0,49.4,9.1,Lower middle income,UZB,5.2
Uzbekistan,Asia,2017,67.8,0.713,2.92,2800.0,49.7,8.8,Lower middle income,UZB,5.8
Uzbekistan,Asia,2018,68.1,0.717,2.81,2900.0,50.6,8.6,Lower middle income,UZB,5.84
Zambia,Africa,2000,45.3,0.425,0.172,774.0,22.2,13.3,Lower middle income,ZMB,12.93
Zambia,Africa,2001,45.2,0.432,0.176,794.0,21.9,12.4,Lower middle income,ZMB,13.51
Zambia,Africa,2002,45.9,0.441,0.179,808.0,21.5,12.1,Lower middle income,ZMB,14.12
Zambia,Africa,2003,46.6,0.451,0.185,843.0,21.2,11.6,Lower middle income,ZMB,14.69
Zambia,Africa,2004,47.7,0.46,0.182,879.0,20.9,12.2,Lower middle income,ZMB,15.3
Zambia,Africa,2005,48.7,0.471,0.189,918.0,20.6,11.9,Lower middle income,ZMB,15.9
Zambia,Africa,2006,50.0,0.482,0.183,965.0,20.8,11.7,Lower middle income,ZMB,13.24
Zambia,Africa,2007,51.9,0.488,0.149,1020.0,20.9,10.3,Lower middle income,ZMB,10.59
Zambia,Africa,2008,54.1,0.503,0.164,1070.0,21.0,9.7,Lower middle income,ZMB,7.93
Zambia,Africa,2009,55.7,0.517,0.182,1130.0,23.8,9.8,Lower middle income,ZMB,10.56
Zambia,Africa,2010,56.5,0.527,0.189,1210.0,27.0,10.1,Lower middle income,ZMB,13.19
Zambia,Africa,2011,57.5,0.534,0.199,1240.0,30.2,10.3,Lower middle income,ZMB,10.55
Zambia,Africa,2012,58.5,0.549,0.241,1300.0,33.9,9.4,Lower middle income,ZMB,7.85
Zambia,Africa,2013,59.5,0.557,0.252,1320.0,35.2,9.1,Lower middle income,ZMB,8.61
Zambia,Africa,2014,60.2,0.561,0.277,1340.0,36.2,9.0,Lower middle income,ZMB,9.36
Zambia,Africa,2015,60.8,0.569,0.271,1340.0,37.1,8.7,Lower middle income,ZMB,10.13
Zambia,Africa,2016,61.4,0.571,0.296,1350.0,38.0,8.5,Lower middle income,ZMB,10.87
Zambia,Africa,2017,61.9,0.578,0.304,1350.0,38.6,8.5,Lower middle income,ZMB,11.63
Zambia,Africa,2018,62.5,0.582,0.302,1370.0,39.3,8.1,Lower middle income,ZMB,12.01
Zimbabwe,Africa,2000,47.5,0.43,1.16,1700.0,27.8,13.3,Lower middle income,ZWE,5.69
Zimbabwe,Africa,2001,47.0,0.431,1.05,1720.0,27.7,12.8,Lower middle income,ZWE,5.36
Zimbabwe,Africa,2002,46.6,0.423,0.996,1560.0,27.2,13.4,Lower middle income,ZWE,5.06
Zimbabwe,Africa,2003,46.4,0.414,0.886,1290.0,26.5,13.2,Lower middle income,ZWE,4.75
Zimbabwe,Africa,2004,46.4,0.411,0.785,1210.0,26.2,14.2,Lower middle income,ZWE,4.39
Zimbabwe,Africa,2005,46.8,0.411,0.887,1140.0,25.8,14.0,Lower middle income,ZWE,4.54
Zimbabwe,Africa,2006,47.4,0.414,0.853,1090.0,25.4,14.4,Lower middle income,ZWE,4.68
Zimbabwe,Africa,2007,48.2,0.421,0.803,1040.0,25.2,17.2,Lower middle income,ZWE,4.83
Zimbabwe,Africa,2008,48.9,0.422,0.624,850.0,24.4,20.1,Lower middle income,ZWE,5.01
Zimbabwe,Africa,2009,50.2,0.458,0.441,941.0,24.8,22.2,Lower middle income,ZWE,5.08
Zimbabwe,Africa,2010,52.3,0.482,0.607,1110.0,25.2,21.5,Lower middle income,ZWE,5.21
Zimbabwe,Africa,2011,54.4,0.499,0.737,1250.0,25.0,20.7,Lower middle income,ZWE,5.37
Zimbabwe,Africa,2012,56.0,0.525,0.587,1430.0,25.4,19.7,Lower middle income,ZWE,5.15
Zimbabwe,Africa,2013,57.2,0.537,0.872,1440.0,25.3,18.6,Lower middle income,ZWE,4.98
Zimbabwe,Africa,2014,58.0,0.547,0.881,1440.0,25.4,18.2,Lower middle income,ZWE,4.77
Zimbabwe,Africa,2015,58.6,0.553,0.881,1450.0,25.7,18.0,Lower middle income,ZWE,4.78
Zimbabwe,Africa,2016,59.2,0.558,0.771,1430.0,26.1,16.8,Lower middle income,ZWE,4.79
Zimbabwe,Africa,2017,59.9,0.563,0.845,1480.0,26.6,15.0,Lower middle income,ZWE,4.78
Zimbabwe,Africa,2018,60.6,0.569,0.85,1510.0,27.2,14.0,Lower middle income,ZWE,4.8
